timestamp,tvlUSD,tvlETH,BTC,ETH,DAI
1552435200,"337081284,4","2509440,359","1066,612263","2270002,645","1252647,575"
1552348800,"335140687,1","2510462,873","1073,092593","2265718,608","1523957,013"
1552262400,"340585768,6","2498478,432","1074,67113","2260680,727","1365275,601"
1552176000,"344856163,3","2495395,747","1080,222247","2262217,356","1359338,122"
1552089600,335537918,"2496969,38","1079,449169","2267801,303","1357635,251"
1552003200,"341537749,6","2481955,162","1043,617605","2269025,02","1328746,822"
1551916800,"342809681,8","2476164,38","850,0203323","2268166,552","1316401,228"
1551830400,"339418094,6","2461034,909","835,4966109","2254881,208","1294380,165"
1551744000,"311803838,3","2466555,351","834,5081314","2253957,851","1293727,199"
1551657600,320155326,"2440388,332","809,2822172","2227550,964","1222658,521"
1551571200,"326436057,8","2439887,071","794,2710215","2232337,826","1220104,35"
1551484800,"330772845,3","2429813,111","789,9723531","2225183,903","1200495,759"
1551398400,"328090737,5","2407638,579","780,5825799","2209192,718","1215598,82"
1551312000,"327098499,7","2406539,856","775,8464536","2208102,285","1204638,634"
1551225600,"329415582,6","2402784,561","764,5003834","2195680,505","1207765,066"
1551139200,"332365064,8","2391198,331","749,5054521","2182856,874","1148261,457"
1551052800,"317512237,5","2380192,415","760,8806987","2171954,602","1142884,815"
1550966400,"377445579,8","2367118,861","732,8224409","2172679,285","1134684,023"
1550880000,"352897084,7","2368199,235","736,7225183","2166980,731","1071011,121"
1550793600,"344204794,3","2352176,524","731,6977553","2154352,339","1026617,211"
1550707200,"349956566,2","2345488,742","731,6573606","2151463,342","970959,4627"
1550620800,"339455865,5","2351224,619","729,1615639","2154685,667","978455,082"
1550534400,"343651666,7","2345679,786","729,6839162","2148717,792","875719,3264"
1550448000,"316821351,8","2359825,462","725,6838236","2149055,714","875034,2369"
1550361600,"291535322,4","2365681,77","724,661703","2142397,452","863355,3143"
1550275200,"288323921,4","2363397,23","723,3468138","2138565,743","847600,2837"
1550188800,"285128884,2","2359840,877","718,4191614","2136223,923","897796,2145"
1550102400,"288705435,5","2360922,451","715,0984374","2134502,392","905629,5704"
1550016000,"288030682,7","2349291,405","710,6849331","2129221,375","785509,0741"
1549929600,"282850086,3","2342778,586","708,4146538","2125417,755","783571,7081"
1549843200,"295373898,7","2352579,232","703,3608006","2133617,068","727739,307"
1549756800,"281912881,6","2360434,095","699,0313465","2139385,553","671455,6813"
1549670400,"279372689,4","2338582,961","695,9074829","2117209,333","613203,8813"
1549584000,246813281,"2366987,603","693,2199744","2130060,755","550401,1411"
1549497600,"246355024,9","2358078,44","687,5208945","2126940,049","534253,8236"
1549411200,"250163979,2","2340120,714","679,6872918","2106113,856","550756,1356"
1549324800,"249942178,7","2338691,88","663,0931644","2103240,925","543942,5754"
