Date,Open,High,Low,Close,Adj Close,Volume,timestamp,open,high,low,close,volume,price,count,instrument,exchange,class,pair
2019-10-31,304.130005,304.130005,301.730011,303.329987,295.345062,69053800,2020-07-29,10934.22,11350.0,10843.47,11110.12,18119.819737069196,11120.825761944536,135074.0,cbse/btc-usd,cbse,spot,btc-usd
2019-11-01,304.920013,306.190002,304.739990,306.140015,298.081146,71141500,2020-07-28,11048.05,11259.0,10575.0,10934.23,25415.169629992484,10989.943229993502,170076.0,cbse/btc-usd,cbse,spot,btc-usd
2019-11-04,307.850006,308.000000,306.959991,307.369995,299.278717,60606900,2020-07-27,9941.0,11420.0,9935.0,11048.92,40035.401399156355,10655.226718845648,229856.0,cbse/btc-usd,cbse,spot,btc-usd
2019-11-05,307.589996,307.920013,306.709991,307.029999,298.947662,42933200,2020-07-26,9711.79,10150.0,9661.35,9941.0,11377.906791511234,9900.210564387195,91466.0,cbse/btc-usd,cbse,spot,btc-usd
2019-11-06,307.029999,307.399994,306.059998,307.100006,299.015808,46487100,2020-07-25,9551.21,9747.76,9536.64,9711.35,6961.350775240625,9642.361928247046,71558.0,cbse/btc-usd,cbse,spot,btc-usd
2019-11-07,308.570007,309.649994,307.660004,308.179993,300.067413,54272300,2020-07-24,9613.24,9645.55,9475.7,9551.21,9781.271971200344,9562.647545305275,76359.0,cbse/btc-usd,cbse,spot,btc-usd
2019-11-08,307.799988,309.000000,307.029999,308.940002,300.807434,49032100,2020-07-23,9536.2,9686.0,9450.04,9613.24,12782.506345901478,9555.369628604858,98032.0,cbse/btc-usd,cbse,spot,btc-usd
2019-11-11,307.420013,308.540009,307.269989,308.350006,300.232941,35797300,2020-07-22,9394.14,9567.77,9277.0,9536.18,9641.780398380386,9401.74429960732,83108.0,cbse/btc-usd,cbse,spot,btc-usd
2019-11-12,308.750000,309.989990,308.149994,309.000000,300.865753,46484600,2020-07-21,9161.05,9438.0,9157.04,9394.14,9395.656749290605,9338.12315460311,72725.0,cbse/btc-usd,cbse,spot,btc-usd
2019-11-13,307.910004,309.540009,307.660004,309.100006,300.963165,53917700,2020-07-20,9214.01,9223.51,9131.0,9161.05,5797.757122280215,9174.10207171019,60114.0,cbse/btc-usd,cbse,spot,btc-usd
2019-11-14,308.790009,309.640015,308.089996,309.549988,301.401306,51219900,2020-07-19,9175.83,9245.03,9105.37,9212.87,3503.8114871300054,9160.876425041266,49716.0,cbse/btc-usd,cbse,spot,btc-usd
2019-11-15,311.019989,311.839996,310.260010,311.790009,303.582367,62023600,2020-07-18,9154.29,9210.0,9122.65,9175.85,4119.97725938004,9164.80123211852,53746.0,cbse/btc-usd,cbse,spot,btc-usd
2019-11-18,311.529999,312.279999,311.029999,312.019989,303.806274,49228000,2020-07-17,9130.93,9182.99,9054.99,9154.29,6328.434417750303,9131.48098064911,60949.0,cbse/btc-usd,cbse,spot,btc-usd
2019-11-19,312.679993,312.690002,311.220001,311.929993,303.718689,67804700,2020-07-16,9190.8,9216.02,9005.0,9130.11,8557.656436060366,9117.79035455416,72218.0,cbse/btc-usd,cbse,spot,btc-usd
2019-11-20,311.279999,311.850006,309.059998,310.769989,302.589233,79406200,2020-07-15,9256.94,9273.98,9154.01,9190.16,7195.975334820336,9214.85708807694,66950.0,cbse/btc-usd,cbse,spot,btc-usd
2019-11-21,310.890015,311.010010,309.390015,310.269989,302.102356,54664700,2020-07-14,9236.91,9280.0,9100.0,9256.94,7317.121482780417,9218.630127165996,61352.0,cbse/btc-usd,cbse,spot,btc-usd
2019-11-22,311.089996,311.239990,309.850006,310.959991,302.774231,44850200,2020-07-13,9303.38,9339.61,9193.52,9236.92,8670.675335870445,9274.251082180463,65798.0,cbse/btc-usd,cbse,spot,btc-usd
2019-11-25,311.980011,313.369995,311.980011,313.369995,305.120789,48647200,2020-07-12,9235.0,9347.53,9159.33,9303.37,5371.772112840203,9248.047873693149,48406.0,cbse/btc-usd,cbse,spot,btc-usd
2019-11-26,313.410004,314.279999,313.059998,314.079987,305.812073,37569000,2020-07-11,9291.04,9303.04,9182.35,9235.0,3369.2172872500128,9235.556496512185,46307.0,cbse/btc-usd,cbse,spot,btc-usd
2019-11-27,314.609985,315.480011,314.369995,315.480011,307.175262,44444600,2020-07-10,9236.95,9322.23,9118.0,9291.05,6788.761561910339,9198.057276723144,57859.0,cbse/btc-usd,cbse,spot,btc-usd
2019-11-29,314.859985,315.130005,314.059998,314.309998,306.036011,36592700,2020-07-09,9435.28,9446.62,9154.79,9236.95,8365.052291560418,9294.908150833167,65647.0,cbse/btc-usd,cbse,spot,btc-usd
2019-12-02,314.589996,314.660004,311.170013,311.640015,303.436310,75767800,2020-07-08,9253.94,9475.0,9232.2,9435.28,10039.500584200588,9371.420133543263,76576.0,cbse/btc-usd,cbse,spot,btc-usd
2019-12-03,308.649994,309.640015,307.130005,309.549988,301.401306,73941700,2020-07-07,9343.31,9379.34,9201.57,9253.94,6325.262397810382,9266.513026162624,59025.0,cbse/btc-usd,cbse,spot,btc-usd
2019-12-04,310.700012,312.119995,310.320007,311.459991,303.261017,49080000,2020-07-06,9074.37,9375.9,9061.59,9343.31,9816.953127250541,9242.40401299648,68609.0,cbse/btc-usd,cbse,spot,btc-usd
2019-12-05,312.230011,312.250000,310.579987,312.019989,303.806274,40709000,2020-07-05,9138.51,9145.0,8905.84,9074.39,4558.544680410066,9044.014499858762,48966.0,cbse/btc-usd,cbse,spot,btc-usd
2019-12-06,314.119995,315.309998,314.109985,314.869995,306.581268,48927000,2020-07-04,9059.73,9195.84,9039.84,9138.51,5300.788233240205,9114.033687732232,46536.0,cbse/btc-usd,cbse,spot,btc-usd
2019-12-09,314.440002,315.179993,313.799988,313.880005,305.617340,34838500,2020-07-03,9091.98,9126.12,9036.74,9063.88,7726.604933090432,9093.085182929355,58517.0,cbse/btc-usd,cbse,spot,btc-usd
2019-12-10,313.820007,314.549988,312.809998,313.529999,305.276550,52649800,2020-07-02,9239.41,9265.0,8938.0,9091.53,10330.445482450315,9120.89572934976,74653.0,cbse/btc-usd,cbse,spot,btc-usd
2019-12-11,314.029999,314.700012,313.440002,314.420013,306.143127,53429100,2020-07-01,9135.91,9297.2,9088.0,9239.97,7509.585777390514,9200.750259272856,72900.0,cbse/btc-usd,cbse,spot,btc-usd
2019-12-12,314.429993,317.989990,314.170013,317.130005,308.781799,96389600,2020-06-30,9188.79,9201.0,9059.6,9136.2,6820.867408990331,9148.265012801969,60531.0,cbse/btc-usd,cbse,spot,btc-usd
2019-12-13,316.869995,318.670013,316.019989,317.320007,308.966797,81503900,2020-06-29,9113.23,9236.75,9014.0,9184.45,8640.296563180238,9116.003080979632,58437.0,cbse/btc-usd,cbse,spot,btc-usd
2019-12-16,319.220001,320.149994,317.250000,319.500000,311.089386,82749700,2020-06-28,9002.38,9189.0,8931.77,9113.24,5468.218542050152,9067.022210615325,51361.0,cbse/btc-usd,cbse,spot,btc-usd
2019-12-17,319.920013,320.250000,319.480011,319.570007,311.157562,61097700,2020-06-27,9155.42,9188.14,8815.01,9002.46,8033.6802641804225,9033.420862653687,69916.0,cbse/btc-usd,cbse,spot,btc-usd
2019-12-18,320.000000,320.250000,319.529999,319.589996,311.177032,48133000,2020-06-26,9242.98,9291.73,9027.62,9155.42,10645.312087000495,9162.118278633805,79076.0,cbse/btc-usd,cbse,spot,btc-usd
2019-12-19,319.799988,320.980011,319.519989,320.899994,312.452545,85310500,2020-06-25,9285.94,9335.0,8979.07,9243.51,12963.181052441107,9188.185752182104,87162.0,cbse/btc-usd,cbse,spot,btc-usd
2019-12-20,320.459991,321.970001,319.390015,320.730011,313.822418,147142100,2020-06-24,9623.56,9663.38,9195.0,9285.91,12824.082546430493,9364.372152342541,79867.0,cbse/btc-usd,cbse,spot,btc-usd
2019-12-23,321.589996,321.649994,321.059998,321.220001,314.301849,52990000,2020-06-23,9690.67,9724.53,9572.22,9623.56,7945.664619970401,9640.742975479683,65078.0,cbse/btc-usd,cbse,spot,btc-usd
2019-12-24,321.470001,321.519989,320.899994,321.230011,314.311646,20270000,2020-06-22,9286.14,9792.0,9267.58,9690.68,11441.614982550833,9546.039690539748,73993.0,cbse/btc-usd,cbse,spot,btc-usd
2019-12-26,321.649994,322.950012,321.640015,322.940002,315.984802,30911200,2020-06-21,9355.74,9419.35,9273.0,9286.14,3034.2436821800306,9341.833626116746,42890.0,cbse/btc-usd,cbse,spot,btc-usd
2019-12-27,323.739990,323.799988,322.279999,322.859985,315.906494,42528800,2020-06-20,9300.42,9391.71,9161.0,9355.74,6570.868391390201,9292.11326897263,58832.0,cbse/btc-usd,cbse,spot,btc-usd
2019-12-30,322.950012,323.100006,320.549988,321.079987,314.164856,49729100,2020-06-19,9376.14,9430.0,9229.0,9300.36,7700.382045420193,9325.31216765784,67913.0,cbse/btc-usd,cbse,spot,btc-usd
2019-12-31,320.529999,322.130005,320.149994,321.859985,314.928040,57077300,2020-06-18,9457.51,9482.66,9267.18,9376.14,6264.549494680099,9395.824161291965,61837.0,cbse/btc-usd,cbse,spot,btc-usd
2020-01-02,323.540009,324.890015,322.529999,324.869995,317.873199,59151200,2020-06-17,9526.25,9558.48,9227.03,9457.52,8780.637481020327,9415.409781887009,71880.0,cbse/btc-usd,cbse,spot,btc-usd
2020-01-03,321.160004,323.640015,321.100006,322.410004,315.466217,77709700,2020-06-16,9428.37,9592.04,9381.0,9526.25,10142.350000270919,9496.872642670734,75628.0,cbse/btc-usd,cbse,spot,btc-usd
2020-01-06,320.489990,323.730011,320.359985,323.640015,316.669739,55653900,2020-06-15,9328.63,9499.0,8895.01,9426.01,17586.074641352236,9208.149509067283,115020.0,cbse/btc-usd,cbse,spot,btc-usd
2020-01-07,323.019989,323.540009,322.239990,322.730011,315.779327,40496400,2020-06-14,9475.0,9481.0,9240.0,9329.91,4664.9107775702705,9378.258169977855,55093.0,cbse/btc-usd,cbse,spot,btc-usd
2020-01-08,322.940002,325.779999,322.670013,324.450012,317.462311,68296000,2020-06-13,9464.71,9494.45,9346.0,9475.0,4546.240512750365,9425.891252896345,55223.0,cbse/btc-usd,cbse,spot,btc-usd
2020-01-09,326.160004,326.730011,325.519989,326.649994,319.614868,48473300,2020-06-12,9268.16,9552.87,9227.0,9464.17,10927.407649280914,9406.751813037858,81939.0,cbse/btc-usd,cbse,spot,btc-usd
2020-01-10,327.290009,327.459991,325.200012,325.709991,318.695129,53029300,2020-06-11,9894.35,9973.25,9050.71,9268.16,23200.345731130175,9519.18076901386,135955.0,cbse/btc-usd,cbse,spot,btc-usd
2020-01-13,326.390015,327.959991,325.920013,327.950012,320.886871,47086800,2020-06-10,9779.7,10018.67,9690.0,9894.04,11092.32325357174,9819.323281274032,90235.0,cbse/btc-usd,cbse,spot,btc-usd
2020-01-14,327.470001,328.619995,326.839996,327.450012,320.397675,62832800,2020-06-09,9781.51,9886.0,9567.33,9780.61,9457.912224801263,9722.08845064113,78807.0,cbse/btc-usd,cbse,spot,btc-usd
2020-01-15,327.350006,329.019989,327.260010,328.190002,321.121704,72056600,2020-06-08,9750.12,9815.0,9641.02,9781.51,8251.29789946117,9722.11922295857,69161.0,cbse/btc-usd,cbse,spot,btc-usd
2020-01-16,329.700012,330.920013,329.450012,330.920013,323.792938,54050300,2020-06-07,9670.28,9822.0,9370.0,9750.12,10549.10315337207,9604.685239309165,73641.0,cbse/btc-usd,cbse,spot,btc-usd
2020-01-17,331.700012,332.179993,330.850006,331.950012,324.800781,95846000,2020-06-06,9613.42,9735.13,9526.03,9671.7,6345.770343841113,9625.529571832578,57637.0,cbse/btc-usd,cbse,spot,btc-usd
2020-01-21,330.899994,332.179993,330.820007,331.299988,324.164764,77742400,2020-06-05,9791.96,9855.0,9589.04,9613.21,12080.541368861106,9716.548770746993,83862.0,cbse/btc-usd,cbse,spot,btc-usd
2020-01-22,332.239990,332.950012,331.170013,331.339996,324.203857,48914900,2020-06-04,9668.06,9888.0,9450.0,9788.05,11696.833725022321,9721.310357057206,86573.0,cbse/btc-usd,cbse,spot,btc-usd
2020-01-23,330.630005,332.170013,329.410004,331.720001,324.575714,51963000,2020-06-03,9521.53,9695.0,9385.22,9668.07,11250.609632201158,9554.316209101871,78321.0,cbse/btc-usd,cbse,spot,btc-usd
2020-01-24,332.440002,332.529999,327.359985,328.769989,321.689209,87578400,2020-06-02,10208.96,10237.6,9285.39,9522.46,29786.965577106308,9822.163443444739,134709.0,cbse/btc-usd,cbse,spot,btc-usd
2020-01-27,323.029999,325.119995,322.660004,323.500000,316.532745,84062500,2020-06-01,9445.83,10428.0,9417.42,10208.96,18832.55177207044,9862.45658895545,107729.0,cbse/btc-usd,cbse,spot,btc-usd
2020-01-28,325.059998,327.850006,323.600006,326.890015,319.849731,63834000,2020-05-31,9700.32,9705.6,9369.58,9446.57,7808.0393830606845,9540.527566391402,62137.0,cbse/btc-usd,cbse,spot,btc-usd
2020-01-29,328.380005,328.630005,326.399994,326.619995,319.585510,53888900,2020-05-30,9423.85,9764.0,9326.43,9700.33,9664.359648531015,9530.367957319644,73312.0,cbse/btc-usd,cbse,spot,btc-usd
2020-01-30,324.359985,327.910004,323.540009,327.679993,320.622711,75491800,2020-05-29,9580.01,9609.02,9330.01,9423.84,10207.334840621032,9454.791470601638,81664.0,cbse/btc-usd,cbse,spot,btc-usd
2020-01-31,327.000000,327.170013,320.730011,321.730011,314.800873,113845600,2020-05-28,9208.53,9625.0,9112.0,9580.2,13830.111834971374,9381.931763503731,88942.0,cbse/btc-usd,cbse,spot,btc-usd
2020-02-03,323.350006,326.160004,323.220001,324.119995,317.139404,69242300,2020-05-27,8844.41,9230.0,8811.46,9208.53,10694.847062141049,9080.658001170043,77504.0,cbse/btc-usd,cbse,spot,btc-usd
2020-02-04,328.070007,330.010010,327.720001,329.059998,321.972961,62573200,2020-05-26,8900.0,9016.99,8694.23,8844.42,11340.937543321215,8847.828367003753,78939.0,cbse/btc-usd,cbse,spot,btc-usd
2020-02-05,332.269989,333.089996,330.670013,332.859985,325.691132,65951100,2020-05-25,8715.69,8977.0,8632.93,8899.31,12091.061459141538,8806.57131161574,94659.0,cbse/btc-usd,cbse,spot,btc-usd
2020-02-06,333.910004,334.190002,332.799988,333.980011,326.787018,50359700,2020-05-24,9181.09,9306.23,8680.7,8715.73,11709.848731271079,9010.973523116247,80363.0,cbse/btc-usd,cbse,spot,btc-usd
2020-02-07,332.820007,333.989990,331.600006,332.200012,325.045349,64139400,2020-05-23,9168.84,9313.83,9090.11,9181.76,6848.42898357042,9207.980980042234,62927.0,cbse/btc-usd,cbse,spot,btc-usd
2020-02-10,331.230011,334.750000,331.190002,334.679993,327.471954,42070000,2020-05-22,9059.32,9267.34,8923.5,9168.84,13647.810398401174,9121.241607903123,99939.0,cbse/btc-usd,cbse,spot,btc-usd
2020-02-11,336.160004,337.019989,334.679993,335.260010,328.039459,54864500,2020-05-21,9509.4,9568.0,8800.0,9061.96,26411.59085531844,9144.435807141712,146808.0,cbse/btc-usd,cbse,spot,btc-usd
2020-02-12,336.829987,337.649994,336.429993,337.420013,330.152954,43992700,2020-05-20,9783.57,9836.99,9294.54,9509.41,15590.703432811175,9604.967899379513,94507.0,cbse/btc-usd,cbse,spot,btc-usd
2020-02-13,335.859985,338.119995,335.559998,337.059998,329.800690,54501900,2020-05-19,9728.52,9898.0,9463.22,9781.89,14782.425332461604,9670.737720585377,93104.0,cbse/btc-usd,cbse,spot,btc-usd
2020-02-14,337.510010,337.730011,336.200012,337.600006,330.329071,64582200,2020-05-18,9677.45,9957.25,9442.97,9728.52,16507.665478762094,9737.842514426624,99047.0,cbse/btc-usd,cbse,spot,btc-usd
2020-02-18,336.510010,337.670013,335.209991,336.730011,329.477783,57226200,2020-05-17,9380.01,9896.0,9325.81,9676.63,13049.30810735249,9673.962004784713,90260.0,cbse/btc-usd,cbse,spot,btc-usd
2020-02-19,337.790009,339.079987,337.480011,338.339996,331.053070,48814700,2020-05-16,9312.1,9594.99,9215.01,9383.16,10651.996421681704,9401.407873763525,84201.0,cbse/btc-usd,cbse,spot,btc-usd
2020-02-20,337.739990,338.640015,333.679993,336.950012,329.693085,74163400,2020-05-15,9795.34,9849.0,9120.0,9312.1,23152.116696100577,9472.567211937025,143160.0,cbse/btc-usd,cbse,spot,btc-usd
2020-02-21,335.470001,335.809998,332.579987,333.480011,326.297821,113788200,2020-05-14,9320.85,9943.93,9257.15,9795.34,27932.425450888033,9626.587931135418,136278.0,cbse/btc-usd,cbse,spot,btc-usd
2020-02-24,323.140015,333.559998,321.239990,322.420013,315.475983,161088400,2020-05-13,8821.41,9420.18,8803.97,9321.26,21202.067664339706,9130.091214955042,117121.0,cbse/btc-usd,cbse,spot,btc-usd
2020-02-25,323.940002,324.609985,311.690002,312.649994,305.916382,218913200,2020-05-12,8572.4,8982.9,8534.85,8821.42,20026.892879561306,8787.976290820325,121233.0,cbse/btc-usd,cbse,spot,btc-usd
2020-02-26,314.179993,318.109985,310.700012,311.500000,304.791199,194773800,2020-05-11,8729.86,9182.66,8185.0,8572.4,37511.68692675606,8690.654887170704,188629.0,cbse/btc-usd,cbse,spot,btc-usd
2020-02-27,305.459991,311.559998,297.510010,297.510010,291.102509,284353500,2020-05-10,9537.21,9559.98,8106.7,8729.86,43076.857553164315,8675.340937958716,232068.0,cbse/btc-usd,cbse,spot,btc-usd
2020-02-28,288.700012,297.890015,285.540009,296.260010,289.879395,385764000,2020-05-09,9810.01,9920.73,9521.0,9537.21,17372.335194042207,9707.86602858955,121234.0,cbse/btc-usd,cbse,spot,btc-usd
2020-03-02,298.209991,309.160004,294.459991,309.089996,302.433044,238703600,2020-05-08,10000.37,10049.0,9730.0,9810.0,25765.958605459477,9927.416644726105,151177.0,cbse/btc-usd,cbse,spot,btc-usd
2020-03-03,309.500000,313.839996,297.570007,300.239990,293.773682,300139100,2020-05-07,9155.79,10079.0,9028.89,10004.77,36974.486837977056,9651.702447373254,179705.0,cbse/btc-usd,cbse,spot,btc-usd
2020-03-04,306.119995,313.100006,303.329987,312.859985,306.121857,176613400,2020-05-06,9028.78,9418.0,8922.13,9156.28,26649.30705530051,9217.972826828152,123339.0,cbse/btc-usd,cbse,spot,btc-usd
2020-03-05,304.980011,308.470001,300.010010,302.459991,295.945862,186366800,2020-05-05,8887.81,9126.27,8769.69,9028.79,16100.08375017171,8940.154593195848,92574.0,cbse/btc-usd,cbse,spot,btc-usd
2020-03-06,293.149994,298.779999,290.230011,297.459991,291.053558,228667200,2020-05-04,8907.85,8970.0,8533.98,8883.53,18063.81052149162,8770.737702589106,99858.0,cbse/btc-usd,cbse,spot,btc-usd
2020-03-09,275.299988,284.190002,273.450012,274.230011,268.323883,309417300,2020-05-03,8984.69,9203.52,8731.01,8909.95,16255.752161631819,8981.000936269747,101788.0,cbse/btc-usd,cbse,spot,btc-usd
2020-03-10,284.640015,288.519989,273.500000,288.420013,282.208282,276444100,2020-05-02,8829.42,9025.0,8762.01,8983.78,10397.319275911626,8893.950428654605,82915.0,cbse/btc-usd,cbse,spot,btc-usd
2020-03-11,280.700012,281.940002,270.880005,274.359985,268.451080,255316300,2020-05-01,8624.68,9075.98,8622.72,8829.42,21399.131733900922,8798.580336549361,121227.0,cbse/btc-usd,cbse,spot,btc-usd
2020-03-12,256.000000,266.660004,247.679993,248.110001,242.766418,392220700,2020-04-30,8794.99,9478.66,8407.0,8629.25,42495.418693885964,8907.731935968082,198275.0,cbse/btc-usd,cbse,spot,btc-usd
2020-03-13,263.089996,271.480011,248.520004,269.320007,263.519592,329566100,2020-04-29,7757.18,8988.0,7720.0,8793.75,45684.05211239997,8420.078251838278,181990.0,cbse/btc-usd,cbse,spot,btc-usd
2020-03-16,241.179993,256.899994,237.360001,239.850006,234.684326,297240000,2020-04-28,7789.77,7794.74,7672.0,7757.19,10961.96797111101,7730.128523281174,71900.0,cbse/btc-usd,cbse,spot,btc-usd
2020-03-17,245.039993,256.170013,237.070007,252.800003,247.355408,262070500,2020-04-27,7706.4,7810.99,7635.69,7789.77,14995.828340790682,7713.720905406646,82333.0,cbse/btc-usd,cbse,spot,btc-usd
2020-03-18,236.250000,248.369995,228.020004,240.000000,234.831070,327597100,2020-04-26,7547.61,7715.0,7491.0,7706.4,8951.820257200807,7616.105658130079,67684.0,cbse/btc-usd,cbse,spot,btc-usd
2020-03-19,239.250000,247.380005,232.220001,240.509995,235.330078,289322000,2020-04-25,7514.99,7720.0,7437.94,7547.61,7047.0990770810085,7551.897598286059,67461.0,cbse/btc-usd,cbse,spot,btc-usd
2020-03-20,242.529999,244.470001,228.500000,228.800003,225.188736,347158800,2020-04-24,7491.5,7612.24,7390.0,7514.64,13527.200441190915,7517.551842797292,83143.0,cbse/btc-usd,cbse,spot,btc-usd
2020-03-23,228.190002,229.679993,218.259995,222.949997,219.431061,326025200,2020-04-23,7136.81,7775.0,7031.14,7488.83,20347.454824018037,7413.74716776481,110232.0,cbse/btc-usd,cbse,spot,btc-usd
2020-03-24,234.419998,244.100006,233.800003,243.149994,239.312241,235494500,2020-04-22,6853.67,7167.37,6826.0,7136.84,13071.18946863134,7036.273059522962,71323.0,cbse/btc-usd,cbse,spot,btc-usd
2020-03-25,244.869995,256.350006,239.750000,246.789993,242.894791,299430300,2020-04-21,6837.22,6959.0,6776.0,6853.68,14411.324303300618,6861.591718858933,77687.0,cbse/btc-usd,cbse,spot,btc-usd
2020-03-26,249.520004,262.799988,249.050003,261.200012,257.077362,257632800,2020-04-20,7130.7,7227.11,6748.72,6838.72,17378.095468451666,6979.015428544057,86982.0,cbse/btc-usd,cbse,spot,btc-usd
2020-03-27,253.270004,260.809998,251.050003,253.419998,249.420135,224341200,2020-04-19,7262.04,7275.0,7063.02,7130.71,8696.422319240335,7162.382150687269,55372.0,cbse/btc-usd,cbse,spot,btc-usd
2020-03-30,255.699997,262.429993,253.529999,261.649994,257.520233,171369500,2020-04-18,7036.45,7308.0,7021.0,7261.76,11262.285552230525,7193.972213503974,65831.0,cbse/btc-usd,cbse,spot,btc-usd
2020-03-31,260.559998,263.329987,256.220001,257.750000,253.681808,194881100,2020-04-17,7114.76,7156.66,7000.0,7037.46,13364.88029314073,7069.551426188187,70021.0,cbse/btc-usd,cbse,spot,btc-usd
2020-04-01,247.979996,257.660004,243.899994,246.149994,242.264893,189554600,2020-04-16,6623.62,7217.27,6456.0,7112.65,26859.92039790997,6940.608730840647,102843.0,cbse/btc-usd,cbse,spot,btc-usd
2020-04-02,245.190002,252.679993,244.589996,251.830002,247.855255,177660400,2020-04-15,6876.92,6940.0,6605.89,6624.12,14423.918284590776,6765.17000534575,84362.0,cbse/btc-usd,cbse,spot,btc-usd
2020-04-03,250.759995,253.320007,245.220001,248.190002,244.272705,135561200,2020-04-14,6860.51,6997.38,6771.41,6877.37,12777.057315280941,6886.954997924871,68016.0,cbse/btc-usd,cbse,spot,btc-usd
2020-04-06,257.839996,267.000000,248.169998,264.859985,260.679565,188061200,2020-04-13,6908.12,6908.13,6555.0,6861.21,21374.893676070682,6747.570794869203,84103.0,cbse/btc-usd,cbse,spot,btc-usd
2020-04-07,274.209991,275.029999,264.890015,265.130005,260.945343,201427200,2020-04-12,6889.78,7200.0,6787.44,6908.13,12587.039714460825,7008.822670527133,61396.0,cbse/btc-usd,cbse,spot,btc-usd
2020-04-08,267.959991,276.000000,265.250000,274.029999,269.704834,153774500,2020-04-11,6871.83,6955.0,6775.0,6889.65,8032.575307970309,6862.42513159377,55625.0,cbse/btc-usd,cbse,spot,btc-usd
2020-04-09,277.579987,281.200012,275.470001,278.200012,273.809021,190282700,2020-04-10,7293.23,7305.91,6750.0,6871.91,18811.840301770615,6946.584802672414,96541.0,cbse/btc-usd,cbse,spot,btc-usd
2020-04-13,277.140015,277.510010,271.410004,275.660004,271.309113,114839100,2020-04-09,7370.38,7377.0,7110.0,7293.24,11984.333211840501,7289.555465383643,68761.0,cbse/btc-usd,cbse,spot,btc-usd
2020-04-14,280.980011,284.899994,275.510010,283.790009,279.310822,134143400,2020-04-08,7200.01,7430.0,7154.22,7370.12,15178.960401171107,7311.436633897847,68743.0,cbse/btc-usd,cbse,spot,btc-usd
2020-04-15,277.570007,283.940002,275.459991,277.760010,273.375977,121775000,2020-04-07,7341.55,7466.0,7073.0,7200.01,21919.26681614096,7315.338690538301,87134.0,cbse/btc-usd,cbse,spot,btc-usd
2020-04-16,279.149994,280.029999,275.760010,279.100006,274.694824,131798300,2020-04-06,6778.64,7373.37,6773.28,7341.56,26926.47908499033,7113.298847587605,96507.0,cbse/btc-usd,cbse,spot,btc-usd
2020-04-17,285.380005,287.299988,282.399994,286.640015,282.115784,146684800,2020-04-05,6874.77,6925.0,6681.0,6778.25,8727.687246330252,6791.807151090505,50154.0,cbse/btc-usd,cbse,spot,btc-usd
2020-04-20,282.609985,286.790009,281.350006,281.589996,277.145508,100109300,2020-04-04,6741.99,7025.53,6658.16,6874.77,9678.347025310346,6804.266240510521,52973.0,cbse/btc-usd,cbse,spot,btc-usd
2020-04-21,276.730011,278.040009,272.019989,273.040009,268.730469,126385700,2020-04-03,6804.24,7050.0,6606.06,6741.99,14685.29028722057,6815.101706570785,65595.0,cbse/btc-usd,cbse,spot,btc-usd
2020-04-22,278.350006,281.000000,276.910004,279.100006,274.694824,93524600,2020-04-02,6666.11,7292.11,6570.92,6804.52,27498.078963599874,6833.32092247198,92558.0,cbse/btc-usd,cbse,spot,btc-usd
2020-04-23,280.489990,283.940002,278.750000,279.079987,274.675110,104709700,2020-04-01,6424.02,6744.99,6160.0,6666.11,17445.00977947088,6345.5423476447795,76550.0,cbse/btc-usd,cbse,spot,btc-usd
2020-04-24,280.730011,283.700012,278.500000,282.970001,278.503754,85166000,2020-03-31,6406.4,6524.79,6333.91,6421.42,11791.020775550718,6452.150217417109,61188.0,cbse/btc-usd,cbse,spot,btc-usd
2020-04-27,285.119995,288.269989,284.619995,287.049988,282.519348,77896600,2020-03-30,5878.98,6631.23,5853.0,6406.4,23093.46671126123,6309.653508536777,85285.0,cbse/btc-usd,cbse,spot,btc-usd
2020-04-28,291.019989,291.399994,285.399994,285.730011,281.220184,105270000,2020-03-29,6251.45,6279.96,5870.46,5877.21,15505.28680340043,6059.215268016861,75377.0,cbse/btc-usd,cbse,spot,btc-usd
2020-04-29,291.529999,294.880005,290.410004,293.209991,288.582092,118745600,2020-03-28,6372.36,6372.36,6030.0,6251.82,20126.39342346008,6217.554377102851,85886.0,cbse/btc-usd,cbse,spot,btc-usd
2020-04-30,291.709991,293.320007,288.589996,290.480011,285.895233,122901700,2020-03-27,6760.0,6880.0,6260.0,6372.36,19568.865615280058,6670.20404086691,85215.0,cbse/btc-usd,cbse,spot,btc-usd
2020-05-01,285.309998,290.660004,281.519989,282.790009,278.326569,125180000,2020-03-26,6691.71,6795.0,6520.13,6758.18,17198.855191610484,6678.674795010895,75067.0,cbse/btc-usd,cbse,spot,btc-usd
2020-05-04,280.739990,283.899994,279.130005,283.570007,279.094299,80873200,2020-03-25,6766.0,6983.31,6470.0,6690.96,30683.36506085922,6670.4299069363215,96285.0,cbse/btc-usd,cbse,spot,btc-usd
2020-05-05,286.640015,289.250000,283.709991,286.190002,281.672913,79569900,2020-03-24,6493.58,6866.1,6403.16,6766.64,39747.429021787335,6656.272324938373,116045.0,cbse/btc-usd,cbse,spot,btc-usd
2020-05-06,288.040009,288.459991,283.779999,284.250000,279.763550,73632600,2020-03-23,5815.24,6641.03,5678.2,6490.65,40894.35173508715,6207.515455767258,111124.0,cbse/btc-usd,cbse,spot,btc-usd
2020-05-07,287.750000,289.779999,287.130005,287.679993,283.139404,75250400,2020-03-22,6198.64,6420.0,5738.0,5818.25,27324.904688759205,6047.985552539723,88041.0,cbse/btc-usd,cbse,spot,btc-usd
